order_id,customer_id,order_date,product_id,quantity,total_amount,payment_status,payment_method
ORD0774,CUST043,2024-05-25,PROD009,3,36000,Completed,Transfer
ORD0775,CUST013,2023-04-16,PROD006,1,25000,Completed,POS
ORD0776,CUST189,2024-06-19,PROD001,4,60000,Pending,Cash
ORD0777,CUST186,2023-12-05,PROD004,5,15000,Completed,POS
ORD0778,CUST161,2024-01-27,PROD005,5,20000,Completed,POS
ORD0779,CUST013,2024-06-24,PROD004,2,6000,Failed,POS
ORD0780,CUST145,2023-04-20,PROD004,3,9000,Failed,Cash
ORD0781,CUST068,2023-05-05,PROD009,1,12000,Failed,POS
ORD0782,CUST090,2023-09-29,PROD009,5,60000,Completed,Cash
ORD0783,CUST200,2023-05-27,PROD006,3,75000,Completed,Transfer
ORD0784,CUST162,2023-12-11,PROD007,5,90000,Pending,POS
ORD0785,CUST047,2023-02-01,PROD008,1,35000,Pending,POS
ORD0786,CUST119,2023-02-26,PROD006,1,25000,Pending,POS
ORD0787,CUST072,2023-06-15,PROD002,5,25000,Completed,Cash
ORD0788,CUST044,2023-11-30,PROD005,4,16000,Failed,Transfer
ORD0789,CUST084,2024-07-04,PROD006,2,50000,Pending,POS
ORD0790,CUST057,2024-03-10,PROD009,4,48000,Completed,Cash
ORD0791,CUST084,2024-04-30,PROD006,2,50000,Failed,POS
ORD0792,CUST173,2023-10-09,PROD002,3,15000,Failed,POS
ORD0793,CUST189,2024-02-19,PROD008,1,35000,Pending,Cash
ORD0794,CUST177,2023-12-11,PROD007,1,18000,Failed,Transfer
ORD0795,CUST060,2023-10-18,PROD006,2,50000,Completed,Transfer
ORD0796,CUST147,2023-07-12,PROD008,3,105000,Failed,Transfer
ORD0797,CUST022,2024-06-09,PROD005,5,20000,Pending,Transfer
ORD0798,CUST066,2023-10-12,PROD005,5,20000,Completed,Cash
ORD0799,CUST087,2023-08-16,PROD006,4,100000,Pending,Transfer
ORD0800,CUST004,2023-07-28,PROD006,2,50000,Failed,Transfer
ORD0801,CUST187,2024-07-01,PROD006,2,50000,Failed,POS
ORD0802,CUST140,2024-06-23,PROD003,2,16000,Failed,Transfer
ORD0803,CUST043,2023-08-12,PROD001,3,45000,Failed,Cash
ORD0804,CUST136,2024-04-12,PROD010,1,20000,Pending,Transfer
ORD0805,CUST053,2024-01-12,PROD008,5,175000,Failed,POS
ORD0806,CUST030,2024-04-30,PROD005,1,4000,Completed,Cash
ORD0807,CUST106,2024-02-07,PROD001,3,45000,Completed,POS
ORD0808,CUST074,2024-01-18,PROD008,1,35000,Pending,POS
ORD0809,CUST005,2023-08-06,PROD002,2,10000,Pending,Transfer
ORD0810,CUST196,2024-01-08,PROD007,4,72000,Pending,POS
ORD0811,CUST154,2023-08-04,PROD004,2,6000,Pending,Cash
ORD0812,CUST095,2023-02-08,PROD003,2,16000,Completed,Cash
ORD0813,CUST131,2023-12-14,PROD009,3,36000,Completed,Cash
ORD0814,CUST096,2024-06-13,PROD005,3,12000,Completed,Transfer
ORD0815,CUST100,2024-02-23,PROD001,5,75000,Failed,POS
ORD0816,CUST186,2024-05-22,PROD008,4,140000,Completed,Cash
ORD0817,CUST095,2023-05-01,PROD004,4,12000,Completed,Cash
ORD0818,CUST180,2024-01-11,PROD006,5,125000,Completed,Cash
ORD0819,CUST087,2024-01-11,PROD005,2,8000,Completed,POS
ORD0820,CUST078,2023-10-30,PROD006,4,100000,Pending,Cash
ORD0821,CUST184,2024-04-06,PROD004,3,9000,Completed,Cash
ORD0822,CUST113,2023-12-28,PROD008,4,140000,Failed,Cash
ORD0823,CUST200,2023-08-10,PROD006,5,125000,Pending,POS
ORD0824,CUST185,2023-04-03,PROD006,1,25000,Pending,POS
ORD0825,CUST025,2024-01-17,PROD010,3,60000,Completed,Cash
ORD0826,CUST052,2023-06-18,PROD006,1,25000,Failed,Cash
ORD0827,CUST167,2023-06-20,PROD002,4,20000,Failed,POS
ORD0828,CUST199,2024-06-18,PROD002,4,20000,Completed,Cash
ORD0829,CUST144,2024-03-07,PROD008,3,105000,Failed,POS
ORD0830,CUST112,2024-02-03,PROD001,5,75000,Completed,Cash
ORD0831,CUST134,2024-05-30,PROD001,3,45000,Pending,Cash
ORD0832,CUST020,2023-09-18,PROD004,1,3000,Failed,POS
ORD0833,CUST144,2023-04-12,PROD006,5,125000,Failed,Cash
ORD0834,CUST094,2023-04-22,PROD005,4,16000,Pending,POS
ORD0835,CUST003,2023-04-23,PROD009,3,36000,Pending,POS
ORD0836,CUST034,2023-08-20,PROD002,5,25000,Pending,Transfer
ORD0837,CUST172,2023-10-14,PROD001,3,45000,Failed,POS
ORD0838,CUST007,2024-03-24,PROD003,2,16000,Failed,Cash
ORD0839,CUST181,2024-05-03,PROD001,2,30000,Completed,POS
ORD0840,CUST005,2023-01-22,PROD004,3,9000,Completed,Transfer
ORD0841,CUST132,2023-11-27,PROD001,1,15000,Completed,POS
ORD0842,CUST019,2023-06-14,PROD009,3,36000,Pending,Transfer
ORD0843,CUST172,2023-05-22,PROD010,3,60000,Failed,Transfer
ORD0844,CUST128,2023-10-08,PROD005,1,4000,Completed,Cash
ORD0845,CUST080,2024-01-03,PROD006,2,50000,Failed,Transfer
ORD0846,CUST152,2023-12-07,PROD008,4,140000,Failed,POS
ORD0847,CUST129,2024-06-19,PROD004,4,12000,Pending,Cash
ORD0848,CUST061,2023-03-14,PROD008,4,140000,Pending,Cash
ORD0849,CUST092,2024-05-31,PROD003,4,32000,Completed,POS
ORD0850,CUST101,2023-07-26,PROD007,2,36000,Failed,Cash
ORD0851,CUST159,2024-03-01,PROD009,2,24000,Failed,Cash
ORD0852,CUST108,2024-02-29,PROD004,1,3000,Failed,Cash
ORD0853,CUST106,2023-08-10,PROD007,1,18000,Completed,Cash
ORD0854,CUST200,2024-04-02,PROD001,5,75000,Failed,Cash
ORD0855,CUST097,2024-05-20,PROD010,1,20000,Failed,Transfer
ORD0856,CUST134,2023-11-01,PROD009,4,48000,Failed,Transfer
ORD0857,CUST114,2024-03-24,PROD007,2,36000,Failed,Cash
ORD0858,CUST007,2024-03-28,PROD010,5,100000,Completed,POS
ORD0859,CUST165,2023-09-26,PROD004,2,6000,Failed,POS
ORD0860,CUST093,2023-12-15,PROD002,2,10000,Failed,Transfer
ORD0861,CUST195,2023-01-10,PROD009,4,48000,Completed,Cash
ORD0862,CUST035,2023-02-10,PROD006,2,50000,Failed,Cash
ORD0863,CUST068,2023-06-14,PROD010,3,60000,Completed,Cash
ORD0864,CUST117,2024-01-08,PROD009,2,24000,Completed,Cash
ORD0865,CUST119,2023-02-13,PROD008,4,140000,Pending,Cash
ORD0866,CUST069,2024-05-11,PROD002,5,25000,Completed,Transfer
ORD0867,CUST051,2024-01-11,PROD001,3,45000,Failed,Transfer
ORD0868,CUST122,2023-12-13,PROD004,5,15000,Completed,POS
ORD0869,CUST182,2024-03-01,PROD009,4,48000,Pending,POS
ORD0870,CUST141,2024-05-02,PROD009,5,60000,Failed,Cash
ORD0871,CUST139,2023-10-17,PROD004,1,3000,Completed,POS
ORD0872,CUST037,2023-01-16,PROD002,2,10000,Completed,POS
ORD0873,CUST036,2023-10-28,PROD005,3,12000,Completed,POS
ORD0874,CUST101,2023-01-08,PROD007,2,36000,Completed,Cash
ORD0875,CUST147,2023-12-11,PROD006,5,125000,Completed,Cash
ORD0876,CUST040,2024-04-01,PROD009,3,36000,Completed,POS
ORD0877,CUST132,2023-10-20,PROD004,5,15000,Completed,POS
ORD0878,CUST059,2023-05-28,PROD009,4,48000,Completed,POS
ORD0879,CUST078,2023-06-19,PROD009,5,60000,Pending,Cash
ORD0880,CUST032,2023-01-08,PROD006,1,25000,Completed,POS
ORD0881,CUST077,2023-12-21,PROD003,2,16000,Pending,Cash
ORD0882,CUST110,2023-07-19,PROD010,4,80000,Failed,Cash
ORD0883,CUST160,2023-03-24,PROD007,5,90000,Failed,Transfer
ORD0884,CUST141,2023-04-22,PROD004,3,9000,Pending,POS
ORD0885,CUST097,2023-09-23,PROD006,4,100000,Completed,Cash
ORD0886,CUST116,2023-03-04,PROD010,2,40000,Pending,POS
ORD0887,CUST084,2024-04-11,PROD001,2,30000,Completed,POS
ORD0888,CUST076,2023-11-10,PROD008,1,35000,Failed,POS
ORD0889,CUST114,2023-10-28,PROD007,5,90000,Pending,Transfer
ORD0890,CUST094,2024-06-08,PROD007,1,18000,Completed,Transfer
ORD0891,CUST094,2023-09-02,PROD004,2,6000,Pending,Cash
ORD0892,CUST199,2024-02-08,PROD001,1,15000,Failed,Cash
ORD0893,CUST074,2023-03-21,PROD004,3,9000,Failed,Transfer
ORD0894,CUST085,2024-03-07,PROD004,3,9000,Pending,Transfer
ORD0895,CUST056,2023-05-13,PROD003,2,16000,Failed,Transfer
ORD0896,CUST035,2023-10-26,PROD006,2,50000,Pending,POS
ORD0897,CUST156,2023-11-16,PROD003,1,8000,Completed,Transfer
ORD0898,CUST125,2023-01-20,PROD002,3,15000,Pending,Transfer
ORD0899,CUST167,2024-02-04,PROD001,2,30000,Failed,Cash
ORD0900,CUST037,2023-04-15,PROD010,3,60000,Pending,Transfer
ORD0901,CUST058,2023-09-26,PROD002,1,5000,Pending,Transfer
ORD0902,CUST056,2024-05-09,PROD005,5,20000,Completed,Transfer
ORD0903,CUST176,2024-03-15,PROD003,4,32000,Completed,POS
ORD0904,CUST095,2024-04-26,PROD001,4,60000,Failed,Cash
ORD0905,CUST109,2023-12-03,PROD002,5,25000,Pending,Cash
ORD0906,CUST034,2023-12-11,PROD010,1,20000,Pending,Cash
ORD0907,CUST011,2023-05-27,PROD004,3,9000,Failed,POS
ORD0908,CUST005,2023-05-29,PROD007,2,36000,Pending,Transfer
ORD0909,CUST082,2023-07-11,PROD002,2,10000,Completed,Cash
ORD0910,CUST150,2023-12-24,PROD002,3,15000,Pending,POS
ORD0911,CUST041,2024-01-16,PROD010,4,80000,Failed,Transfer
ORD0912,CUST047,2023-10-04,PROD005,1,4000,Completed,POS
ORD0913,CUST071,2023-12-03,PROD007,4,72000,Completed,POS
ORD0914,CUST054,2023-09-08,PROD005,1,4000,Pending,POS
ORD0915,CUST121,2023-04-26,PROD008,4,140000,Pending,POS
ORD0916,CUST112,2024-01-04,PROD003,4,32000,Pending,Transfer
ORD0917,CUST124,2024-03-30,PROD003,4,32000,Failed,POS
ORD0918,CUST139,2023-06-11,PROD007,3,54000,Failed,POS
ORD0919,CUST200,2023-04-23,PROD009,2,24000,Completed,Transfer
ORD0920,CUST171,2024-01-16,PROD009,5,60000,Completed,POS
ORD0921,CUST043,2023-05-05,PROD010,3,60000,Completed,Transfer
ORD0922,CUST084,2024-01-30,PROD005,5,20000,Completed,Transfer
ORD0923,CUST017,2023-04-10,PROD007,2,36000,Pending,Transfer
ORD0924,CUST132,2024-01-05,PROD001,5,75000,Failed,Transfer
ORD0925,CUST035,2023-11-16,PROD006,2,50000,Completed,POS
ORD0926,CUST014,2023-03-25,PROD010,5,100000,Failed,POS
ORD0927,CUST140,2023-07-07,PROD004,1,3000,Completed,Cash
ORD0928,CUST017,2024-05-27,PROD001,2,30000,Pending,POS
ORD0929,CUST175,2023-01-11,PROD007,4,72000,Pending,Transfer
ORD0930,CUST176,2023-08-18,PROD009,4,48000,Completed,Transfer
ORD0931,CUST028,2023-05-13,PROD001,3,45000,Pending,Transfer
ORD0932,CUST101,2024-04-08,PROD007,4,72000,Completed,POS
ORD0933,CUST038,2023-06-26,PROD004,3,9000,Pending,POS
ORD0934,CUST066,2024-03-28,PROD003,4,32000,Failed,Cash
ORD0935,CUST102,2023-08-02,PROD010,2,40000,Failed,Transfer
ORD0936,CUST050,2023-10-21,PROD010,3,60000,Pending,POS
ORD0937,CUST139,2024-05-25,PROD001,2,30000,Failed,Transfer
ORD0938,CUST092,2023-02-23,PROD009,5,60000,Failed,Cash
ORD0939,CUST037,2024-04-11,PROD006,4,100000,Completed,POS
ORD0940,CUST197,2023-01-14,PROD005,5,20000,Completed,Cash
ORD0941,CUST162,2023-11-29,PROD008,1,35000,Pending,Transfer
ORD0942,CUST143,2024-05-12,PROD001,2,30000,Pending,POS
ORD0943,CUST104,2024-05-31,PROD006,2,50000,Failed,POS
ORD0944,CUST111,2023-02-03,PROD004,3,9000,Completed,Cash
ORD0945,CUST143,2024-03-24,PROD001,4,60000,Completed,POS
ORD0946,CUST093,2024-02-02,PROD007,4,72000,Pending,Cash
ORD0947,CUST127,2023-03-26,PROD001,5,75000,Pending,Transfer
ORD0948,CUST150,2023-09-10,PROD009,2,24000,Completed,Transfer
ORD0949,CUST089,2023-06-14,PROD003,3,24000,Completed,POS
ORD0950,CUST183,2023-11-02,PROD006,3,75000,Completed,POS
ORD0951,CUST092,2024-05-15,PROD006,5,125000,Completed,Transfer
ORD0952,CUST011,2023-01-08,PROD002,5,25000,Failed,Transfer
ORD0953,CUST103,2023-08-22,PROD007,2,36000,Completed,Transfer
ORD0954,CUST150,2023-12-07,PROD004,4,12000,Completed,POS
ORD0955,CUST031,2023-11-03,PROD008,2,70000,Pending,POS
ORD0956,CUST048,2023-01-03,PROD005,2,8000,Failed,Transfer
ORD0957,CUST144,2023-01-12,PROD010,2,40000,Failed,POS
ORD0958,CUST075,2023-09-16,PROD007,5,90000,Pending,POS
ORD0959,CUST073,2023-03-28,PROD001,1,15000,Completed,Cash
ORD0960,CUST086,2024-04-23,PROD008,1,35000,Completed,Cash
ORD0961,CUST038,2023-11-14,PROD007,5,90000,Failed,Transfer
ORD0962,CUST049,2023-10-27,PROD007,1,18000,Pending,POS
ORD0963,CUST160,2023-05-27,PROD002,3,15000,Pending,Cash
ORD0964,CUST009,2024-06-29,PROD005,2,8000,Failed,Cash
ORD0965,CUST195,2023-06-17,PROD005,2,8000,Pending,Cash
ORD0966,CUST157,2023-03-20,PROD004,3,9000,Pending,Transfer
ORD0967,CUST038,2023-12-02,PROD006,3,75000,Failed,POS
ORD0968,CUST137,2023-05-23,PROD003,5,40000,Pending,POS
ORD0969,CUST027,2023-06-16,PROD009,3,36000,Failed,Transfer
ORD0970,CUST101,2023-08-08,PROD001,1,15000,Failed,Transfer
ORD0971,CUST049,2024-02-16,PROD004,1,3000,Completed,Transfer
ORD0972,CUST198,2023-06-08,PROD009,2,24000,Failed,Transfer
ORD0973,CUST003,2023-09-08,PROD007,4,72000,Pending,Cash
ORD0974,CUST063,2023-02-21,PROD003,2,16000,Failed,POS
ORD0975,CUST198,2023-05-05,PROD003,1,8000,Failed,Cash
ORD0976,CUST002,2024-05-12,PROD003,4,32000,Pending,Cash
ORD0977,CUST027,2023-02-28,PROD010,4,80000,Failed,Cash
ORD0978,CUST163,2024-04-12,PROD002,4,20000,Failed,Transfer
ORD0979,CUST082,2023-05-28,PROD004,4,12000,Pending,POS
ORD0980,CUST067,2023-06-02,PROD009,4,48000,Completed,POS
ORD0981,CUST109,2023-12-26,PROD002,3,15000,Pending,Transfer
ORD0982,CUST008,2024-06-09,PROD006,3,75000,Completed,Transfer
ORD0983,CUST037,2024-01-31,PROD007,3,54000,Completed,POS
ORD0984,CUST085,2023-05-31,PROD002,2,10000,Completed,POS
ORD0985,CUST014,2024-02-01,PROD007,4,72000,Completed,Transfer
ORD0986,CUST151,2024-03-04,PROD009,5,60000,Completed,Cash
ORD0987,CUST165,2023-12-27,PROD010,5,100000,Failed,POS
ORD0988,CUST148,2023-06-22,PROD006,1,25000,Failed,Transfer
ORD0989,CUST031,2023-05-02,PROD005,3,12000,Completed,Cash
ORD0990,CUST022,2023-08-21,PROD006,2,50000,Completed,Cash
ORD0991,CUST172,2023-01-01,PROD004,5,15000,Failed,POS
ORD0992,CUST122,2023-07-23,PROD006,3,75000,Pending,Cash
ORD0993,CUST077,2023-05-04,PROD001,1,15000,Failed,Transfer
ORD0994,CUST100,2023-08-09,PROD001,2,30000,Pending,Transfer
ORD0995,CUST139,2023-06-07,PROD007,2,36000,Failed,POS
ORD0996,CUST143,2023-12-25,PROD005,2,8000,Pending,Transfer
ORD0997,CUST048,2024-05-12,PROD003,1,8000,Pending,Cash
ORD0998,CUST054,2023-04-15,PROD004,1,3000,Pending,POS
ORD0999,CUST011,2023-03-25,PROD006,3,75000,Completed,Cash
ORD1000,CUST124,2024-02-08,PROD004,4,12000,Failed,Transfer
ORD1001,CUST127,2023-04-26,PROD001,3,45000,Failed,Transfer
ORD1002,CUST033,2024-05-14,PROD006,5,125000,Completed,Cash
ORD1003,CUST057,2023-11-28,PROD003,5,40000,Failed,Transfer
ORD1004,CUST188,2024-05-06,PROD003,2,16000,Failed,POS
ORD1005,CUST184,2024-03-21,PROD003,5,40000,Failed,Transfer
ORD1006,CUST110,2023-10-10,PROD008,5,175000,Pending,POS
ORD1007,CUST078,2023-02-10,PROD009,4,48000,Pending,Transfer
ORD1008,CUST190,2023-12-29,PROD002,1,5000,Failed,Transfer
ORD1009,CUST151,2023-11-26,PROD009,1,12000,Failed,Transfer
ORD1010,CUST010,2023-10-03,PROD009,4,48000,Completed,POS
ORD1011,CUST200,2024-03-12,PROD005,3,12000,Completed,POS
ORD1012,CUST055,2023-10-08,PROD007,1,18000,Failed,POS
ORD1013,CUST128,2023-05-08,PROD006,3,75000,Pending,POS
ORD1014,CUST190,2024-01-14,PROD008,4,140000,Pending,POS
ORD1015,CUST178,2023-12-22,PROD005,4,16000,Completed,Transfer
ORD1016,CUST053,2023-12-11,PROD003,4,32000,Failed,POS
ORD1017,CUST109,2024-01-11,PROD004,4,12000,Failed,Cash
ORD1018,CUST005,2024-06-09,PROD003,4,32000,Completed,Transfer
ORD1019,CUST056,2023-02-21,PROD001,3,45000,Completed,Transfer
ORD1020,CUST148,2024-01-28,PROD001,4,60000,Completed,Transfer
ORD1021,CUST083,2023-07-26,PROD007,4,72000,Completed,Transfer
ORD1022,CUST159,2023-02-18,PROD008,4,140000,Pending,Transfer
ORD1023,CUST103,2023-10-06,PROD001,2,30000,Completed,POS
ORD1024,CUST015,2023-07-12,PROD005,5,20000,Pending,Cash
ORD1025,CUST152,2023-09-13,PROD006,3,75000,Failed,Cash
ORD1026,CUST083,2024-02-01,PROD006,3,75000,Pending,POS
ORD1027,CUST014,2024-04-22,PROD009,1,12000,Completed,Cash
ORD1028,CUST050,2024-01-19,PROD004,2,6000,Completed,POS
ORD1029,CUST176,2024-03-19,PROD001,4,60000,Pending,Transfer
ORD1030,CUST093,2024-05-25,PROD001,4,60000,Completed,POS
ORD1031,CUST063,2023-06-04,PROD005,4,16000,Completed,POS
ORD1032,CUST108,2024-01-04,PROD010,1,20000,Completed,Transfer
ORD1033,CUST057,2023-04-22,PROD003,2,16000,Pending,POS
ORD1034,CUST050,2024-03-04,PROD007,5,90000,Failed,Transfer
ORD1035,CUST136,2023-12-31,PROD009,1,12000,Failed,POS
ORD1036,CUST119,2023-03-24,PROD009,2,24000,Completed,POS
ORD1037,CUST134,2023-11-02,PROD009,2,24000,Failed,Cash
ORD1038,CUST085,2023-04-19,PROD005,4,16000,Completed,POS
ORD1039,CUST143,2023-01-17,PROD003,5,40000,Completed,POS
ORD1040,CUST157,2024-05-02,PROD004,1,3000,Completed,Transfer
ORD1041,CUST165,2023-03-15,PROD009,1,12000,Failed,Cash
ORD1042,CUST119,2023-04-05,PROD003,4,32000,Pending,Cash
ORD1043,CUST039,2024-06-10,PROD006,4,100000,Pending,Transfer
ORD1044,CUST014,2024-04-27,PROD002,4,20000,Pending,Cash
ORD1045,CUST179,2023-04-14,PROD007,4,72000,Completed,POS
ORD1046,CUST146,2023-05-01,PROD001,3,45000,Failed,Cash
ORD1047,CUST182,2023-04-04,PROD004,5,15000,Pending,Transfer
ORD1048,CUST140,2024-01-20,PROD002,4,20000,Failed,POS
ORD1049,CUST002,2024-05-08,PROD004,3,9000,Completed,Cash
ORD1050,CUST042,2023-04-12,PROD008,1,35000,Pending,Transfer
ORD1051,CUST181,2023-09-16,PROD008,2,70000,Completed,Transfer
ORD1052,CUST184,2024-05-08,PROD007,3,54000,Completed,Cash
ORD1053,CUST166,2024-06-23,PROD009,5,60000,Pending,Transfer
ORD1054,CUST095,2023-08-21,PROD010,1,20000,Completed,POS
ORD1055,CUST005,2023-07-31,PROD003,5,40000,Completed,Transfer
ORD1056,CUST150,2023-10-01,PROD003,1,8000,Pending,Transfer
ORD1057,CUST152,2023-09-29,PROD001,5,75000,Completed,Transfer
ORD1058,CUST064,2023-06-29,PROD009,5,60000,Failed,POS
ORD1059,CUST104,2023-04-10,PROD007,2,36000,Pending,Cash
ORD1060,CUST009,2024-05-28,PROD003,4,32000,Failed,Transfer
ORD1061,CUST159,2024-05-28,PROD001,4,60000,Pending,Transfer
ORD1062,CUST028,2023-01-05,PROD009,1,12000,Pending,Transfer
ORD1063,CUST109,2023-07-05,PROD010,2,40000,Failed,Transfer
ORD1064,CUST186,2024-03-09,PROD002,3,15000,Pending,Cash
ORD1065,CUST123,2024-03-21,PROD002,2,10000,Completed,Cash
ORD1066,CUST134,2023-10-25,PROD006,3,75000,Pending,POS
ORD1067,CUST041,2023-05-02,PROD006,2,50000,Failed,Transfer
ORD1068,CUST051,2023-05-08,PROD007,4,72000,Failed,Transfer
ORD1069,CUST190,2024-05-01,PROD003,5,40000,Completed,Transfer
ORD1070,CUST088,2024-05-02,PROD002,2,10000,Failed,Cash
ORD1071,CUST043,2023-04-14,PROD006,4,100000,Failed,Transfer
ORD1072,CUST171,2023-10-07,PROD010,1,20000,Pending,Transfer
ORD1073,CUST052,2023-05-21,PROD006,1,25000,Completed,Transfer
ORD1074,CUST004,2024-04-01,PROD008,3,105000,Failed,Cash
ORD1075,CUST115,2023-07-16,PROD009,5,60000,Completed,POS
ORD1076,CUST032,2023-03-15,PROD009,3,36000,Completed,Cash
ORD1077,CUST139,2023-08-27,PROD009,2,24000,Completed,Cash
ORD1078,CUST129,2023-01-25,PROD007,5,90000,Completed,Transfer
ORD1079,CUST054,2024-02-29,PROD002,2,10000,Failed,Cash
ORD1080,CUST104,2023-02-01,PROD010,4,80000,Failed,POS
ORD1081,CUST183,2023-08-29,PROD004,3,9000,Failed,Cash
ORD1082,CUST144,2023-06-11,PROD002,3,15000,Failed,POS
ORD1083,CUST096,2024-07-03,PROD008,1,35000,Failed,Transfer
ORD1084,CUST139,2024-06-18,PROD002,5,25000,Completed,Transfer
ORD1085,CUST151,2023-07-31,PROD008,2,70000,Failed,Transfer
ORD1086,CUST009,2023-12-17,PROD010,4,80000,Pending,Transfer
ORD1087,CUST140,2023-10-03,PROD007,2,36000,Pending,Transfer
ORD1088,CUST040,2023-01-27,PROD005,4,16000,Failed,Transfer
ORD1089,CUST037,2023-12-01,PROD006,1,25000,Completed,Transfer
ORD1090,CUST041,2023-04-28,PROD003,1,8000,Failed,POS
ORD1091,CUST123,2024-02-18,PROD002,3,15000,Completed,Transfer
ORD1092,CUST006,2024-01-21,PROD001,5,75000,Completed,POS
ORD1093,CUST077,2024-02-22,PROD002,5,25000,Pending,Cash
ORD1094,CUST105,2023-11-29,PROD005,5,20000,Pending,POS
ORD1095,CUST083,2024-02-29,PROD009,3,36000,Pending,Cash
ORD1096,CUST152,2023-12-03,PROD005,1,4000,Pending,Cash
ORD1097,CUST188,2023-08-16,PROD010,3,60000,Completed,Transfer
ORD1098,CUST131,2023-04-08,PROD003,5,40000,Pending,POS
ORD1099,CUST056,2023-12-13,PROD004,2,6000,Completed,POS
ORD1100,CUST098,2023-12-26,PROD006,2,50000,Completed,POS
ORD1101,CUST008,2023-03-07,PROD007,4,72000,Pending,Transfer
ORD1102,CUST195,2023-04-18,PROD002,3,15000,Failed,Transfer
ORD1103,CUST097,2023-09-24,PROD002,5,25000,Completed,POS
ORD1104,CUST095,2023-09-28,PROD001,3,45000,Failed,POS
ORD1105,CUST116,2023-02-14,PROD007,5,90000,Failed,POS
ORD1106,CUST090,2023-09-25,PROD008,3,105000,Pending,POS
ORD1107,CUST061,2024-05-02,PROD004,5,15000,Failed,Transfer
ORD1108,CUST087,2023-06-28,PROD003,5,40000,Failed,Transfer
ORD1109,CUST028,2023-06-21,PROD001,3,45000,Pending,POS
ORD1110,CUST127,2024-02-01,PROD006,1,25000,Pending,Cash
ORD1111,CUST051,2023-08-11,PROD005,4,16000,Completed,Transfer
ORD1112,CUST190,2024-04-21,PROD008,5,175000,Pending,POS
ORD1113,CUST197,2024-03-27,PROD010,5,100000,Failed,Transfer
ORD1114,CUST023,2023-05-23,PROD006,5,125000,Failed,Cash
ORD1115,CUST040,2023-07-20,PROD002,1,5000,Pending,POS
ORD1116,CUST183,2023-11-02,PROD008,4,140000,Failed,Cash
ORD1117,CUST134,2024-06-17,PROD006,2,50000,Pending,POS
ORD1118,CUST115,2023-11-25,PROD007,2,36000,Failed,POS
ORD1119,CUST050,2024-06-18,PROD004,4,12000,Completed,POS
ORD1120,CUST118,2023-01-31,PROD002,1,5000,Completed,POS
ORD1121,CUST088,2023-10-30,PROD007,5,90000,Failed,Cash
ORD1122,CUST140,2023-04-13,PROD005,3,12000,Completed,Transfer
ORD1123,CUST028,2024-02-10,PROD009,5,60000,Failed,Cash
ORD1124,CUST125,2024-01-26,PROD004,5,15000,Pending,POS
ORD1125,CUST149,2024-03-19,PROD003,4,32000,Failed,POS
ORD1126,CUST055,2023-05-02,PROD010,1,20000,Completed,Transfer
ORD1127,CUST100,2024-02-22,PROD004,1,3000,Pending,Transfer
ORD1128,CUST196,2024-06-09,PROD009,4,48000,Completed,POS
ORD1129,CUST051,2024-04-21,PROD004,2,6000,Pending,POS
ORD1130,CUST174,2024-01-02,PROD005,1,4000,Pending,POS
ORD1131,CUST032,2023-06-08,PROD009,4,48000,Pending,POS
ORD1132,CUST051,2023-11-15,PROD003,1,8000,Completed,POS
ORD1133,CUST108,2023-04-12,PROD008,4,140000,Failed,Transfer
ORD1134,CUST101,2023-06-10,PROD010,2,40000,Pending,POS
ORD1135,CUST166,2023-05-16,PROD009,5,60000,Pending,POS
ORD1136,CUST114,2024-04-25,PROD008,4,140000,Failed,POS
ORD1137,CUST196,2023-02-07,PROD003,1,8000,Completed,POS
ORD1138,CUST168,2024-01-21,PROD002,4,20000,Failed,Cash
ORD1139,CUST056,2024-06-25,PROD003,3,24000,Completed,Cash
ORD1140,CUST082,2024-04-21,PROD006,4,100000,Completed,Cash
ORD1141,CUST198,2023-10-29,PROD009,4,48000,Pending,POS
ORD1142,CUST001,2023-04-12,PROD006,1,25000,Completed,Transfer
ORD1143,CUST168,2023-05-28,PROD002,1,5000,Pending,Cash
ORD1144,CUST160,2023-08-13,PROD004,5,15000,Failed,Transfer
ORD1145,CUST002,2023-09-15,PROD001,3,45000,Pending,POS
ORD1146,CUST058,2023-06-10,PROD006,5,125000,Completed,Cash
ORD1147,CUST152,2024-03-07,PROD007,2,36000,Completed,POS
ORD1148,CUST034,2023-04-01,PROD004,5,15000,Completed,Transfer
ORD1149,CUST095,2023-06-11,PROD002,4,20000,Completed,Cash
ORD1150,CUST102,2024-03-27,PROD010,3,60000,Pending,Cash
ORD1151,CUST130,2023-10-23,PROD009,4,48000,Pending,Cash
ORD1152,CUST093,2024-05-17,PROD008,3,105000,Failed,Transfer
ORD1153,CUST009,2023-07-30,PROD001,3,45000,Failed,Transfer
ORD1154,CUST177,2024-05-29,PROD009,4,48000,Pending,Transfer
ORD1155,CUST051,2024-01-09,PROD010,3,60000,Completed,POS
ORD1156,CUST080,2023-03-04,PROD004,4,12000,Pending,Cash
ORD1157,CUST166,2024-04-24,PROD001,5,75000,Completed,Cash
ORD1158,CUST138,2024-05-25,PROD010,1,20000,Failed,Transfer
ORD1159,CUST009,2023-08-27,PROD005,2,8000,Failed,Transfer
ORD1160,CUST046,2024-04-26,PROD007,1,18000,Pending,Cash
ORD1161,CUST192,2023-08-19,PROD005,3,12000,Pending,Transfer
